state_code,year,race,origin,sex,age_group,lfpr,source
OR,2023,white,hisp,m,35-39,0.8806,synthetic_seed
OR,2023,white,hisp,f,35-39,0.7411,synthetic_seed
OR,2023,white,hisp,m,40-44,0.8786,synthetic_seed
OR,2023,white,hisp,f,40-44,0.7834,synthetic_seed
OR,2023,white,hisp,m,45-49,0.8616,synthetic_seed
OR,2023,white,hisp,f,45-49,0.8081,synthetic_seed
OR,2023,white,hisp,m,50-54,0.826,synthetic_seed
OR,2023,white,hisp,f,50-54,0.7113,synthetic_seed
OR,2023,white,hisp,m,55-59,0.7427,synthetic_seed
OR,2023,white,hisp,f,55-59,0.6559,synthetic_seed
OR,2023,white,hisp,m,60-64,0.5839,synthetic_seed
OR,2023,white,hisp,f,60-64,0.5098,synthetic_seed
OR,2023,white,hisp,m,65-69,0.3852,synthetic_seed
OR,2023,white,hisp,f,65-69,0.2788,synthetic_seed
OR,2023,white,hisp,m,70-74,0.2342,synthetic_seed
OR,2023,white,hisp,f,70-74,0.1523,synthetic_seed
OR,2023,white,hisp,m,75-79,0.115,synthetic_seed
OR,2023,white,hisp,f,75-79,0.0696,synthetic_seed
OR,2023,white,hisp,m,80-84,0.0601,synthetic_seed
OR,2023,white,hisp,f,80-84,0.0305,synthetic_seed
OR,2023,white,hisp,m,85+,0.0195,synthetic_seed
OR,2023,white,hisp,f,85+,0.0098,synthetic_seed
OR,2023,black,non-hisp,m,0-4,0.0,synthetic_seed
OR,2023,black,non-hisp,f,0-4,0.0,synthetic_seed
OR,2023,black,non-hisp,m,5-9,0.0,synthetic_seed
OR,2023,black,non-hisp,f,5-9,0.0,synthetic_seed
OR,2023,black,non-hisp,m,10-14,0.0,synthetic_seed
OR,2023,black,non-hisp,f,10-14,0.0,synthetic_seed
OR,2023,black,non-hisp,m,15-19,0.3615,synthetic_seed
OR,2023,black,non-hisp,f,15-19,0.3183,synthetic_seed
OR,2023,black,non-hisp,m,20-24,0.7314,synthetic_seed
OR,2023,black,non-hisp,f,20-24,0.6808,synthetic_seed
OR,2023,black,non-hisp,m,25-29,0.8787,synthetic_seed
OR,2023,black,non-hisp,f,25-29,0.722,synthetic_seed
OR,2023,black,non-hisp,m,30-34,0.8502,synthetic_seed
OR,2023,black,non-hisp,f,30-34,0.7231,synthetic_seed
OR,2023,black,non-hisp,m,35-39,0.89,synthetic_seed
OR,2023,black,non-hisp,f,35-39,0.7286,synthetic_seed
OR,2023,black,non-hisp,m,40-44,0.8466,synthetic_seed
OR,2023,black,non-hisp,f,40-44,0.7661,synthetic_seed
OR,2023,black,non-hisp,m,45-49,0.8624,synthetic_seed
OR,2023,black,non-hisp,f,45-49,0.7442,synthetic_seed
OR,2023,black,non-hisp,m,50-54,0.8144,synthetic_seed
OR,2023,black,non-hisp,f,50-54,0.706,synthetic_seed
OR,2023,black,non-hisp,m,55-59,0.7416,synthetic_seed
OR,2023,black,non-hisp,f,55-59,0.6533,synthetic_seed
OR,2023,black,non-hisp,m,60-64,0.5706,synthetic_seed
OR,2023,black,non-hisp,f,60-64,0.4846,synthetic_seed
OR,2023,black,non-hisp,m,65-69,0.3707,synthetic_seed
OR,2023,black,non-hisp,f,65-69,0.2725,synthetic_seed
OR,2023,black,non-hisp,m,70-74,0.2243,synthetic_seed
OR,2023,black,non-hisp,f,70-74,0.144,synthetic_seed
OR,2023,black,non-hisp,m,75-79,0.1182,synthetic_seed
OR,2023,black,non-hisp,f,75-79,0.0683,synthetic_seed
OR,2023,black,non-hisp,m,80-84,0.0581,synthetic_seed
OR,2023,black,non-hisp,f,80-84,0.0296,synthetic_seed
OR,2023,black,non-hisp,m,85+,0.0195,synthetic_seed
OR,2023,black,non-hisp,f,85+,0.01,synthetic_seed
OR,2023,black,hisp,m,0-4,0.0,synthetic_seed
OR,2023,black,hisp,f,0-4,0.0,synthetic_seed
OR,2023,black,hisp,m,5-9,0.0,synthetic_seed
OR,2023,black,hisp,f,5-9,0.0,synthetic_seed
OR,2023,black,hisp,m,10-14,0.0,synthetic_seed
OR,2023,black,hisp,f,10-14,0.0,synthetic_seed
OR,2023,black,hisp,m,15-19,0.3471,synthetic_seed
OR,2023,black,hisp,f,15-19,0.3105,synthetic_seed
OR,2023,black,hisp,m,20-24,0.7522,synthetic_seed
OR,2023,black,hisp,f,20-24,0.6941,synthetic_seed
OR,2023,black,hisp,m,25-29,0.8657,synthetic_seed
OR,2023,black,hisp,f,25-29,0.7363,synthetic_seed
OR,2023,black,hisp,m,30-34,0.8787,synthetic_seed
OR,2023,black,hisp,f,30-34,0.732,synthetic_seed
OR,2023,black,hisp,m,35-39,0.8655,synthetic_seed
OR,2023,black,hisp,f,35-39,0.6917,synthetic_seed
OR,2023,black,hisp,m,40-44,0.8723,synthetic_seed
OR,2023,black,hisp,f,40-44,0.7699,synthetic_seed
OR,2023,black,hisp,m,45-49,0.8493,synthetic_seed
OR,2023,black,hisp,f,45-49,0.741,synthetic_seed
OR,2023,black,hisp,m,50-54,0.7802,synthetic_seed
OR,2023,black,hisp,f,50-54,0.7157,synthetic_seed
OR,2023,black,hisp,m,55-59,0.7173,synthetic_seed
OR,2023,black,hisp,f,55-59,0.6309,synthetic_seed
OR,2023,black,hisp,m,60-64,0.5978,synthetic_seed
OR,2023,black,hisp,f,60-64,0.4791,synthetic_seed
OR,2023,black,hisp,m,65-69,0.3622,synthetic_seed
OR,2023,black,hisp,f,65-69,0.2762,synthetic_seed
OR,2023,black,hisp,m,70-74,0.2241,synthetic_seed
OR,2023,black,hisp,f,70-74,0.1492,synthetic_seed
OR,2023,black,hisp,m,75-79,0.1182,synthetic_seed
OR,2023,black,hisp,f,75-79,0.0676,synthetic_seed
OR,2023,black,hisp,m,80-84,0.0578,synthetic_seed
OR,2023,black,hisp,f,80-84,0.0294,synthetic_seed
OR,2023,black,hisp,m,85+,0.0194,synthetic_seed
OR,2023,black,hisp,f,85+,0.0097,synthetic_seed
OR,2023,asian,non-hisp,m,0-4,0.0,synthetic_seed
OR,2023,asian,non-hisp,f,0-4,0.0,synthetic_seed
OR,2023,asian,non-hisp,m,5-9,0.0,synthetic_seed
OR,2023,asian,non-hisp,f,5-9,0.0,synthetic_seed
OR,2023,asian,non-hisp,m,10-14,0.0,synthetic_seed
OR,2023,asian,non-hisp,f,10-14,0.0,synthetic_seed
OR,2023,asian,non-hisp,m,15-19,0.3761,synthetic_seed
OR,2023,asian,non-hisp,f,15-19,0.3323,synthetic_seed
OR,2023,asian,non-hisp,m,20-24,0.7445,synthetic_seed
OR,2023,asian,non-hisp,f,20-24,0.6982,synthetic_seed
OR,2023,asian,non-hisp,m,25-29,0.8864,synthetic_seed
OR,2023,asian,non-hisp,f,25-29,0.7649,synthetic_seed
OR,2023,asian,non-hisp,m,30-34,0.907,synthetic_seed
OR,2023,asian,non-hisp,f,30-34,0.7329,synthetic_seed
OR,2023,asian,non-hisp,m,35-39,0.9555,synthetic_seed
OR,2023,asian,non-hisp,f,35-39,0.7499,synthetic_seed
OR,2023,asian,non-hisp,m,40-44,0.9522,synthetic_seed
OR,2023,asian,non-hisp,f,40-44,0.7863,synthetic_seed
OR,2023,asian,non-hisp,m,45-49,0.8568,synthetic_seed
OR,2023,asian,non-hisp,f,45-49,0.7882,synthetic_seed
OR,2023,asian,non-hisp,m,50-54,0.8537,synthetic_seed
OR,2023,asian,non-hisp,f,50-54,0.7506,synthetic_seed
OR,2023,asian,non-hisp,m,55-59,0.7554,synthetic_seed
OR,2023,asian,non-hisp,f,55-59,0.6578,synthetic_seed
OR,2023,asian,non-hisp,m,60-64,0.624,synthetic_seed
OR,2023,asian,non-hisp,f,60-64,0.4973,synthetic_seed
OR,2023,asian,non-hisp,m,65-69,0.379,synthetic_seed
OR,2023,asian,non-hisp,f,65-69,0.2878,synthetic_seed
OR,2023,asian,non-hisp,m,70-74,0.2359,synthetic_seed
OR,2023,asian,non-hisp,f,70-74,0.1545,synthetic_seed
OR,2023,asian,non-hisp,m,75-79,0.1246,synthetic_seed
OR,2023,asian,non-hisp,f,75-79,0.0694,synthetic_seed
OR,2023,asian,non-hisp,m,80-84,0.063,synthetic_seed
OR,2023,asian,non-hisp,f,80-84,0.03,synthetic_seed
OR,2023,asian,non-hisp,m,85+,0.021,synthetic_seed
OR,2023,asian,non-hisp,f,85+,0.0104,synthetic_seed
OR,2023,asian,hisp,m,0-4,0.0,synthetic_seed
OR,2023,asian,hisp,f,0-4,0.0,synthetic_seed
OR,2023,asian,hisp,m,5-9,0.0,synthetic_seed
OR,2023,asian,hisp,f,5-9,0.0,synthetic_seed
OR,2023,asian,hisp,m,10-14,0.0,synthetic_seed
OR,2023,asian,hisp,f,10-14,0.0,synthetic_seed
OR,2023,asian,hisp,m,15-19,0.3795,synthetic_seed
OR,2023,asian,hisp,f,15-19,0.3243,synthetic_seed
OR,2023,asian,hisp,m,20-24,0.7535,synthetic_seed
OR,2023,asian,hisp,f,20-24,0.727,synthetic_seed
OR,2023,asian,hisp,m,25-29,0.8819,synthetic_seed
OR,2023,asian,hisp,f,25-29,0.7551,synthetic_seed
OR,2023,asian,hisp,m,30-34,0.9438,synthetic_seed
OR,2023,asian,hisp,f,30-34,0.7495,synthetic_seed
OR,2023,asian,hisp,m,35-39,0.927,synthetic_seed
OR,2023,asian,hisp,f,35-39,0.7584,synthetic_seed
OR,2023,asian,hisp,m,40-44,0.8912,synthetic_seed
OR,2023,asian,hisp,f,40-44,0.7643,synthetic_seed
OR,2023,asian,hisp,m,45-49,0.8794,synthetic_seed
OR,2023,asian,hisp,f,45-49,0.7895,synthetic_seed
OR,2023,asian,hisp,m,50-54,0.8476,synthetic_seed
OR,2023,asian,hisp,f,50-54,0.7476,synthetic_seed
OR,2023,asian,hisp,m,55-59,0.7819,synthetic_seed
OR,2023,asian,hisp,f,55-59,0.6705,synthetic_seed
OR,2023,asian,hisp,m,60-64,0.6107,synthetic_seed
OR,2023,asian,hisp,f,60-64,0.5257,synthetic_seed
OR,2023,asian,hisp,m,65-69,0.378,synthetic_seed
OR,2023,asian,hisp,f,65-69,0.286,synthetic_seed
OR,2023,asian,hisp,m,70-74,0.2421,synthetic_seed
OR,2023,asian,hisp,f,70-74,0.15,synthetic_seed
OR,2023,asian,hisp,m,75-79,0.1229,synthetic_seed
OR,2023,asian,hisp,f,75-79,0.0721,synthetic_seed
OR,2023,asian,hisp,m,80-84,0.0597,synthetic_seed
OR,2023,asian,hisp,f,80-84,0.0303,synthetic_seed
OR,2023,asian,hisp,m,85+,0.0205,synthetic_seed
OR,2023,asian,hisp,f,85+,0.0101,synthetic_seed
OR,2023,other,non-hisp,m,0-4,0.0,synthetic_seed
OR,2023,other,non-hisp,f,0-4,0.0,synthetic_seed
OR,2023,other,non-hisp,m,5-9,0.0,synthetic_seed
OR,2023,other,non-hisp,f,5-9,0.0,synthetic_seed
OR,2023,other,non-hisp,m,10-14,0.0,synthetic_seed
OR,2023,other,non-hisp,f,10-14,0.0,synthetic_seed
OR,2023,other,non-hisp,m,15-19,0.3599,synthetic_seed
OR,2023,other,non-hisp,f,15-19,0.3209,synthetic_seed
OR,2023,other,non-hisp,m,20-24,0.7447,synthetic_seed
OR,2023,other,non-hisp,f,20-24,0.7129,synthetic_seed
OR,2023,other,non-hisp,m,25-29,0.8785,synthetic_seed
OR,2023,other,non-hisp,f,25-29,0.746,synthetic_seed
OR,2023,other,non-hisp,m,30-34,0.9148,synthetic_seed
OR,2023,other,non-hisp,f,30-34,0.7439,synthetic_seed
OR,2023,other,non-hisp,m,35-39,0.8962,synthetic_seed
OR,2023,other,non-hisp,f,35-39,0.7561,synthetic_seed
OR,2023,other,non-hisp,m,40-44,0.8971,synthetic_seed
OR,2023,other,non-hisp,f,40-44,0.7873,synthetic_seed
OR,2023,other,non-hisp,m,45-49,0.8454,synthetic_seed
OR,2023,other,non-hisp,f,45-49,0.7464,synthetic_seed
OR,2023,other,non-hisp,m,50-54,0.8412,synthetic_seed
OR,2023,other,non-hisp,f,50-54,0.7498,synthetic_seed
OR,2023,other,non-hisp,m,55-59,0.7648,synthetic_seed
OR,2023,other,non-hisp,f,55-59,0.648,synthetic_seed
OR,2023,other,non-hisp,m,60-64,0.5948,synthetic_seed
OR,2023,other,non-hisp,f,60-64,0.4965,synthetic_seed
OR,2023,other,non-hisp,m,65-69,0.3712,synthetic_seed
OR,2023,other,non-hisp,f,65-69,0.2754,synthetic_seed
OR,2023,other,non-hisp,m,70-74,0.2253,synthetic_seed
OR,2023,other,non-hisp,f,70-74,0.1506,synthetic_seed
OR,2023,other,non-hisp,m,75-79,0.1213,synthetic_seed
OR,2023,other,non-hisp,f,75-79,0.0702,synthetic_seed
OR,2023,other,non-hisp,m,80-84,0.061,synthetic_seed
OR,2023,other,non-hisp,f,80-84,0.0303,synthetic_seed
OR,2023,other,non-hisp,m,85+,0.0194,synthetic_seed
OR,2023,other,non-hisp,f,85+,0.01,synthetic_seed
OR,2023,other,hisp,m,0-4,0.0,synthetic_seed
OR,2023,other,hisp,f,0-4,0.0,synthetic_seed
OR,2023,other,hisp,m,5-9,0.0,synthetic_seed
OR,2023,other,hisp,f,5-9,0.0,synthetic_seed
OR,2023,other,hisp,m,10-14,0.0,synthetic_seed
OR,2023,other,hisp,f,10-14,0.0,synthetic_seed
OR,2023,other,hisp,m,15-19,0.353,synthetic_seed
OR,2023,other,hisp,f,15-19,0.3373,synthetic_seed
OR,2023,other,hisp,m,20-24,0.7552,synthetic_seed
OR,2023,other,hisp,f,20-24,0.6886,synthetic_seed
OR,2023,other,hisp,m,25-29,0.8852,synthetic_seed
OR,2023,other,hisp,f,25-29,0.7336,synthetic_seed
OR,2023,other,hisp,m,30-34,0.91,synthetic_seed
OR,2023,other,hisp,f,30-34,0.7374,synthetic_seed
OR,2023,other,hisp,m,35-39,0.8792,synthetic_seed
OR,2023,other,hisp,f,35-39,0.7341,synthetic_seed
OR,2023,other,hisp,m,40-44,0.8908,synthetic_seed
OR,2023,other,hisp,f,40-44,0.7946,synthetic_seed
OR,2023,other,hisp,m,45-49,0.8616,synthetic_seed
OR,2023,other,hisp,f,45-49,0.7791,synthetic_seed
OR,2023,other,hisp,m,50-54,0.8131,synthetic_seed
OR,2023,other,hisp,f,50-54,0.7265,synthetic_seed
OR,2023,other,hisp,m,55-59,0.7417,synthetic_seed
OR,2023,other,hisp,f,55-59,0.6541,synthetic_seed
OR,2023,other,hisp,m,60-64,0.61,synthetic_seed
OR,2023,other,hisp,f,60-64,0.4961,synthetic_seed
OR,2023,other,hisp,m,65-69,0.3813,synthetic_seed
OR,2023,other,hisp,f,65-69,0.2743,synthetic_seed
OR,2023,other,hisp,m,70-74,0.2363,synthetic_seed
OR,2023,other,hisp,f,70-74,0.1529,synthetic_seed
OR,2023,other,hisp,m,75-79,0.1255,synthetic_seed
OR,2023,other,hisp,f,75-79,0.0684,synthetic_seed
OR,2023,other,hisp,m,80-84,0.0607,synthetic_seed
OR,2023,other,hisp,f,80-84,0.0291,synthetic_seed
OR,2023,other,hisp,m,85+,0.0201,synthetic_seed
OR,2023,other,hisp,f,85+,0.0098,synthetic_seed
PA,2023,white,non-hisp,m,0-4,0.0,synthetic_seed
PA,2023,white,non-hisp,f,0-4,0.0,synthetic_seed
PA,2023,white,non-hisp,m,5-9,0.0,synthetic_seed
PA,2023,white,non-hisp,f,5-9,0.0,synthetic_seed
PA,2023,white,non-hisp,m,10-14,0.0,synthetic_seed
PA,2023,white,non-hisp,f,10-14,0.0,synthetic_seed
PA,2023,white,non-hisp,m,15-19,0.3766,synthetic_seed
PA,2023,white,non-hisp,f,15-19,0.3166,synthetic_seed
PA,2023,white,non-hisp,m,20-24,0.769,synthetic_seed
PA,2023,white,non-hisp,f,20-24,0.7072,synthetic_seed
PA,2023,white,non-hisp,m,25-29,0.8831,synthetic_seed
PA,2023,white,non-hisp,f,25-29,0.7778,synthetic_seed
PA,2023,white,non-hisp,m,30-34,0.9279,synthetic_seed
PA,2023,white,non-hisp,f,30-34,0.7157,synthetic_seed
PA,2023,white,non-hisp,m,35-39,0.9177,synthetic_seed
PA,2023,white,non-hisp,f,35-39,0.7342,synthetic_seed
PA,2023,white,non-hisp,m,40-44,0.9048,synthetic_seed
PA,2023,white,non-hisp,f,40-44,0.7624,synthetic_seed
PA,2023,white,non-hisp,m,45-49,0.8674,synthetic_seed
PA,2023,white,non-hisp,f,45-49,0.7706,synthetic_seed
PA,2023,white,non-hisp,m,50-54,0.8603,synthetic_seed
PA,2023,white,non-hisp,f,50-54,0.7674,synthetic_seed
PA,2023,white,non-hisp,m,55-59,0.7426,synthetic_seed
PA,2023,white,non-hisp,f,55-59,0.628,synthetic_seed
PA,2023,white,non-hisp,m,60-64,0.6028,synthetic_seed
PA,2023,white,non-hisp,f,60-64,0.5035,synthetic_seed
PA,2023,white,non-hisp,m,65-69,0.3782,synthetic_seed
PA,2023,white,non-hisp,f,65-69,0.279,synthetic_seed
PA,2023,white,non-hisp,m,70-74,0.2364,synthetic_seed
PA,2023,white,non-hisp,f,70-74,0.1512,synthetic_seed
PA,2023,white,non-hisp,m,75-79,0.1169,synthetic_seed
PA,2023,white,non-hisp,f,75-79,0.068,synthetic_seed
PA,2023,white,non-hisp,m,80-84,0.0605,synthetic_seed
PA,2023,white,non-hisp,f,80-84,0.0298,synthetic_seed
PA,2023,white,non-hisp,m,85+,0.02,synthetic_seed
PA,2023,white,non-hisp,f,85+,0.0101,synthetic_seed
PA,2023,white,hisp,m,0-4,0.0,synthetic_seed
PA,2023,white,hisp,f,0-4,0.0,synthetic_seed
PA,2023,white,hisp,m,5-9,0.0,synthetic_seed
PA,2023,white,hisp,f,5-9,0.0,synthetic_seed
PA,2023,white,hisp,m,10-14,0.0,synthetic_seed
PA,2023,white,hisp,f,10-14,0.0,synthetic_seed
PA,2023,white,hisp,m,15-19,0.35,synthetic_seed
PA,2023,white,hisp,f,15-19,0.3255,synthetic_seed
PA,2023,white,hisp,m,20-24,0.7483,synthetic_seed
PA,2023,white,hisp,f,20-24,0.6935,synthetic_seed
PA,2023,white,hisp,m,25-29,0.8877,synthetic_seed
PA,2023,white,hisp,f,25-29,0.7489,synthetic_seed
PA,2023,white,hisp,m,30-34,0.8815,synthetic_seed
PA,2023,white,hisp,f,30-34,0.7214,synthetic_seed
PA,2023,white,hisp,m,35-39,0.9092,synthetic_seed
PA,2023,white,hisp,f,35-39,0.7514,synthetic_seed
PA,2023,white,hisp,m,40-44,0.9079,synthetic_seed
PA,2023,white,hisp,f,40-44,0.7597,synthetic_seed
PA,2023,white,hisp,m,45-49,0.8557,synthetic_seed
PA,2023,white,hisp,f,45-49,0.7594,synthetic_seed
PA,2023,white,hisp,m,50-54,0.8566,synthetic_seed
PA,2023,white,hisp,f,50-54,0.7388,synthetic_seed
PA,2023,white,hisp,m,55-59,0.7577,synthetic_seed
PA,2023,white,hisp,f,55-59,0.6589,synthetic_seed
PA,2023,white,hisp,m,60-64,0.5881,synthetic_seed
PA,2023,white,hisp,f,60-64,0.5049,synthetic_seed
PA,2023,white,hisp,m,65-69,0.3899,synthetic_seed
PA,2023,white,hisp,f,65-69,0.2776,synthetic_seed
PA,2023,white,hisp,m,70-74,0.2342,synthetic_seed
PA,2023,white,hisp,f,70-74,0.1474,synthetic_seed
PA,2023,white,hisp,m,75-79,0.1194,synthetic_seed
PA,2023,white,hisp,f,75-79,0.0725,synthetic_seed
PA,2023,white,hisp,m,80-84,0.0609,synthetic_seed
PA,2023,white,hisp,f,80-84,0.0297,synthetic_seed
PA,2023,white,hisp,m,85+,0.0201,synthetic_seed
PA,2023,white,hisp,f,85+,0.0103,synthetic_seed
PA,2023,black,non-hisp,m,0-4,0.0,synthetic_seed
PA,2023,black,non-hisp,f,0-4,0.0,synthetic_seed
PA,2023,black,non-hisp,m,5-9,0.0,synthetic_seed
PA,2023,black,non-hisp,f,5-9,0.0,synthetic_seed
PA,2023,black,non-hisp,m,10-14,0.0,synthetic_seed
PA,2023,black,non-hisp,f,10-14,0.0,synthetic_seed
PA,2023,black,non-hisp,m,15-19,0.3502,synthetic_seed
PA,2023,black,non-hisp,f,15-19,0.3066,synthetic_seed
PA,2023,black,non-hisp,m,20-24,0.7107,synthetic_seed
PA,2023,black,non-hisp,f,20-24,0.6867,synthetic_seed
PA,2023,black,non-hisp,m,25-29,0.8473,synthetic_seed
PA,2023,black,non-hisp,f,25-29,0.7271,synthetic_seed
PA,2023,black,non-hisp,m,30-34,0.8783,synthetic_seed
PA,2023,black,non-hisp,f,30-34,0.6928,synthetic_seed
PA,2023,black,non-hisp,m,35-39,0.841,synthetic_seed
PA,2023,black,non-hisp,f,35-39,0.7316,synthetic_seed
PA,2023,black,non-hisp,m,40-44,0.8744,synthetic_seed
PA,2023,black,non-hisp,f,40-44,0.7467,synthetic_seed
PA,2023,black,non-hisp,m,45-49,0.8456,synthetic_seed
PA,2023,black,non-hisp,f,45-49,0.7435,synthetic_seed
PA,2023,black,non-hisp,m,50-54,0.792,synthetic_seed
PA,2023,black,non-hisp,f,50-54,0.7057,synthetic_seed
PA,2023,black,non-hisp,m,55-59,0.7494,synthetic_seed
PA,2023,black,non-hisp,f,55-59,0.6158,synthetic_seed
PA,2023,black,non-hisp,m,60-64,0.5823,synthetic_seed
PA,2023,black,non-hisp,f,60-64,0.4998,synthetic_seed
PA,2023,black,non-hisp,m,65-69,0.3578,synthetic_seed
PA,2023,black,non-hisp,f,65-69,0.2761,synthetic_seed
PA,2023,black,non-hisp,m,70-74,0.2259,synthetic_seed
PA,2023,black,non-hisp,f,70-74,0.1482,synthetic_seed
PA,2023,black,non-hisp,m,75-79,0.1219,synthetic_seed
PA,2023,black,non-hisp,f,75-79,0.0671,synthetic_seed
PA,2023,black,non-hisp,m,80-84,0.0589,synthetic_seed
PA,2023,black,non-hisp,f,80-84,0.0281,synthetic_seed
PA,2023,black,non-hisp,m,85+,0.0185,synthetic_seed
PA,2023,black,non-hisp,f,85+,0.0096,synthetic_seed
PA,2023,black,hisp,m,0-4,0.0,synthetic_seed
PA,2023,black,hisp,f,0-4,0.0,synthetic_seed
PA,2023,black,hisp,m,5-9,0.0,synthetic_seed
PA,2023,black,hisp,f,5-9,0.0,synthetic_seed
PA,2023,black,hisp,m,10-14,0.0,synthetic_seed
PA,2023,black,hisp,f,10-14,0.0,synthetic_seed
PA,2023,black,hisp,m,15-19,0.3503,synthetic_seed
PA,2023,black,hisp,f,15-19,0.3096,synthetic_seed
PA,2023,black,hisp,m,20-24,0.7438,synthetic_seed
PA,2023,black,hisp,f,20-24,0.6787,synthetic_seed
PA,2023,black,hisp,m,25-29,0.8413,synthetic_seed
PA,2023,black,hisp,f,25-29,0.7325,synthetic_seed
PA,2023,black,hisp,m,30-34,0.8786,synthetic_seed
PA,2023,black,hisp,f,30-34,0.7356,synthetic_seed
PA,2023,black,hisp,m,35-39,0.8516,synthetic_seed
PA,2023,black,hisp,f,35-39,0.7126,synthetic_seed
PA,2023,black,hisp,m,40-44,0.8889,synthetic_seed
PA,2023,black,hisp,f,40-44,0.7656,synthetic_seed
PA,2023,black,hisp,m,45-49,0.8561,synthetic_seed
PA,2023,black,hisp,f,45-49,0.7204,synthetic_seed
PA,2023,black,hisp,m,50-54,0.7647,synthetic_seed
PA,2023,black,hisp,f,50-54,0.7173,synthetic_seed
PA,2023,black,hisp,m,55-59,0.7177,synthetic_seed
PA,2023,black,hisp,f,55-59,0.6193,synthetic_seed
PA,2023,black,hisp,m,60-64,0.5816,synthetic_seed
PA,2023,black,hisp,f,60-64,0.4754,synthetic_seed
PA,2023,black,hisp,m,65-69,0.3601,synthetic_seed
PA,2023,black,hisp,f,65-69,0.2693,synthetic_seed
PA,2023,black,hisp,m,70-74,0.2227,synthetic_seed
PA,2023,black,hisp,f,70-74,0.1452,synthetic_seed
PA,2023,black,hisp,m,75-79,0.1157,synthetic_seed
PA,2023,black,hisp,f,75-79,0.0682,synthetic_seed
PA,2023,black,hisp,m,80-84,0.0594,synthetic_seed
PA,2023,black,hisp,f,80-84,0.0294,synthetic_seed
PA,2023,black,hisp,m,85+,0.0193,synthetic_seed
PA,2023,black,hisp,f,85+,0.0094,synthetic_seed
PA,2023,asian,non-hisp,m,0-4,0.0,synthetic_seed
PA,2023,asian,non-hisp,f,0-4,0.0,synthetic_seed
PA,2023,asian,non-hisp,m,5-9,0.0,synthetic_seed
PA,2023,asian,non-hisp,f,5-9,0.0,synthetic_seed
PA,2023,asian,non-hisp,m,10-14,0.0,synthetic_seed
PA,2023,asian,non-hisp,f,10-14,0.0,synthetic_seed
PA,2023,asian,non-hisp,m,15-19,0.3655,synthetic_seed
PA,2023,asian,non-hisp,f,15-19,0.3164,synthetic_seed
PA,2023,asian,non-hisp,m,20-24,0.7612,synthetic_seed
PA,2023,asian,non-hisp,f,20-24,0.7335,synthetic_seed
PA,2023,asian,non-hisp,m,25-29,0.9138,synthetic_seed
PA,2023,asian,non-hisp,f,25-29,0.7631,synthetic_seed
PA,2023,asian,non-hisp,m,30-34,0.9037,synthetic_seed
PA,2023,asian,non-hisp,f,30-34,0.7446,synthetic_seed
PA,2023,asian,non-hisp,m,35-39,0.9191,synthetic_seed
PA,2023,asian,non-hisp,f,35-39,0.7507,synthetic_seed
PA,2023,asian,non-hisp,m,40-44,0.8903,synthetic_seed
PA,2023,asian,non-hisp,f,40-44,0.7793,synthetic_seed
PA,2023,asian,non-hisp,m,45-49,0.8961,synthetic_seed
PA,2023,asian,non-hisp,f,45-49,0.7795,synthetic_seed
PA,2023,asian,non-hisp,m,50-54,0.8453,synthetic_seed
PA,2023,asian,non-hisp,f,50-54,0.7641,synthetic_seed
PA,2023,asian,non-hisp,m,55-59,0.7613,synthetic_seed
PA,2023,asian,non-hisp,f,55-59,0.6623,synthetic_seed
PA,2023,asian,non-hisp,m,60-64,0.6156,synthetic_seed
PA,2023,asian,non-hisp,f,60-64,0.4948,synthetic_seed
PA,2023,asian,non-hisp,m,65-69,0.3919,synthetic_seed
PA,2023,asian,non-hisp,f,65-69,0.2938,synthetic_seed
PA,2023,asian,non-hisp,m,70-74,0.2307,synthetic_seed
PA,2023,asian,non-hisp,f,70-74,0.1495,synthetic_seed
PA,2023,asian,non-hisp,m,75-79,0.1233,synthetic_seed
PA,2023,asian,non-hisp,f,75-79,0.0731,synthetic_seed
PA,2023,asian,non-hisp,m,80-84,0.061,synthetic_seed
PA,2023,asian,non-hisp,f,80-84,0.0301,synthetic_seed
PA,2023,asian,non-hisp,m,85+,0.0209,synthetic_seed
PA,2023,asian,non-hisp,f,85+,0.0099,synthetic_seed
PA,2023,asian,hisp,m,0-4,0.0,synthetic_seed
PA,2023,asian,hisp,f,0-4,0.0,synthetic_seed
PA,2023,asian,hisp,m,5-9,0.0,synthetic_seed
PA,2023,asian,hisp,f,5-9,0.0,synthetic_seed
PA,2023,asian,hisp,m,10-14,0.0,synthetic_seed
PA,2023,asian,hisp,f,10-14,0.0,synthetic_seed
PA,2023,asian,hisp,m,15-19,0.3711,synthetic_seed
PA,2023,asian,hisp,f,15-19,0.3367,synthetic_seed
PA,2023,asian,hisp,m,20-24,0.7375,synthetic_seed
PA,2023,asian,hisp,f,20-24,0.7293,synthetic_seed
PA,2023,asian,hisp,m,25-29,0.9258,synthetic_seed
PA,2023,asian,hisp,f,25-29,0.763,synthetic_seed
PA,2023,asian,hisp,m,30-34,0.9424,synthetic_seed
PA,2023,asian,hisp,f,30-34,0.7553,synthetic_seed
PA,2023,asian,hisp,m,35-39,0.9405,synthetic_seed
PA,2023,asian,hisp,f,35-39,0.7531,synthetic_seed
PA,2023,asian,hisp,m,40-44,0.9248,synthetic_seed
PA,2023,asian,hisp,f,40-44,0.7642,synthetic_seed
PA,2023,asian,hisp,m,45-49,0.8867,synthetic_seed
