state_code,year,race,origin,sex,age_group,net_migration,migration_rate,source
VA,2023,black,non-hisp,m,50-54,,0.00661,synthetic_seed
VA,2023,black,non-hisp,m,55-59,,0.00266,synthetic_seed
VA,2023,black,non-hisp,m,60-64,,0.0033,synthetic_seed
VA,2023,black,non-hisp,m,65-69,,0.0022,synthetic_seed
VA,2023,black,non-hisp,m,70-74,,0.00262,synthetic_seed
VA,2023,black,non-hisp,m,75-79,,0.00282,synthetic_seed
VA,2023,black,non-hisp,m,80-84,,0.003,synthetic_seed
VA,2023,black,non-hisp,m,85+,,0.00276,synthetic_seed
VA,2023,black,non-hisp,f,0-4,,0.00252,synthetic_seed
VA,2023,black,non-hisp,f,5-9,,0.00303,synthetic_seed
VA,2023,black,non-hisp,f,10-14,,0.00254,synthetic_seed
VA,2023,black,non-hisp,f,15-19,,0.0073,synthetic_seed
VA,2023,black,non-hisp,f,20-24,,0.01441,synthetic_seed
VA,2023,black,non-hisp,f,25-29,,0.01459,synthetic_seed
VA,2023,black,non-hisp,f,30-34,,0.01469,synthetic_seed
VA,2023,black,non-hisp,f,35-39,,0.01677,synthetic_seed
VA,2023,black,non-hisp,f,40-44,,0.01337,synthetic_seed
VA,2023,black,non-hisp,f,45-49,,0.00653,synthetic_seed
VA,2023,black,non-hisp,f,50-54,,0.00598,synthetic_seed
VA,2023,black,non-hisp,f,55-59,,0.00262,synthetic_seed
VA,2023,black,non-hisp,f,60-64,,0.0024,synthetic_seed
VA,2023,black,non-hisp,f,65-69,,0.00245,synthetic_seed
VA,2023,black,non-hisp,f,70-74,,0.0025,synthetic_seed
VA,2023,black,non-hisp,f,75-79,,0.00274,synthetic_seed
VA,2023,black,non-hisp,f,80-84,,0.00311,synthetic_seed
VA,2023,black,non-hisp,f,85+,,0.00205,synthetic_seed
VA,2023,black,hisp,m,0-4,,0.00233,synthetic_seed
VA,2023,black,hisp,m,5-9,,0.003,synthetic_seed
VA,2023,black,hisp,m,10-14,,0.00183,synthetic_seed
VA,2023,black,hisp,m,15-19,,0.00649,synthetic_seed
VA,2023,black,hisp,m,20-24,,0.01221,synthetic_seed
VA,2023,black,hisp,m,25-29,,0.01672,synthetic_seed
VA,2023,black,hisp,m,30-34,,0.01017,synthetic_seed
VA,2023,black,hisp,m,35-39,,0.01319,synthetic_seed
VA,2023,black,hisp,m,40-44,,0.01587,synthetic_seed
VA,2023,black,hisp,m,45-49,,0.00857,synthetic_seed
VA,2023,black,hisp,m,50-54,,0.00684,synthetic_seed
VA,2023,black,hisp,m,55-59,,0.0024,synthetic_seed
VA,2023,black,hisp,m,60-64,,0.0024,synthetic_seed
VA,2023,black,hisp,m,65-69,,0.00311,synthetic_seed
VA,2023,black,hisp,m,70-74,,0.0029,synthetic_seed
VA,2023,black,hisp,m,75-79,,0.00292,synthetic_seed
VA,2023,black,hisp,m,80-84,,0.00325,synthetic_seed
VA,2023,black,hisp,m,85+,,0.00242,synthetic_seed
VA,2023,black,hisp,f,0-4,,0.0034,synthetic_seed
VA,2023,black,hisp,f,5-9,,0.00261,synthetic_seed
VA,2023,black,hisp,f,10-14,,0.00196,synthetic_seed
VA,2023,black,hisp,f,15-19,,0.00734,synthetic_seed
VA,2023,black,hisp,f,20-24,,0.01331,synthetic_seed
VA,2023,black,hisp,f,25-29,,0.00903,synthetic_seed
VA,2023,black,hisp,f,30-34,,0.01176,synthetic_seed
VA,2023,black,hisp,f,35-39,,0.01339,synthetic_seed
VA,2023,black,hisp,f,40-44,,0.01654,synthetic_seed
VA,2023,black,hisp,f,45-49,,0.00562,synthetic_seed
VA,2023,black,hisp,f,50-54,,0.00723,synthetic_seed
VA,2023,black,hisp,f,55-59,,0.00251,synthetic_seed
VA,2023,black,hisp,f,60-64,,0.00297,synthetic_seed
VA,2023,black,hisp,f,65-69,,0.00223,synthetic_seed
VA,2023,black,hisp,f,70-74,,0.00344,synthetic_seed
VA,2023,black,hisp,f,75-79,,0.0023,synthetic_seed
VA,2023,black,hisp,f,80-84,,0.00253,synthetic_seed
VA,2023,black,hisp,f,85+,,0.00191,synthetic_seed
VA,2023,asian,non-hisp,m,0-4,,0.00256,synthetic_seed
VA,2023,asian,non-hisp,m,5-9,,0.00307,synthetic_seed
VA,2023,asian,non-hisp,m,10-14,,0.00219,synthetic_seed
VA,2023,asian,non-hisp,m,15-19,,0.00597,synthetic_seed
VA,2023,asian,non-hisp,m,20-24,,0.01006,synthetic_seed
VA,2023,asian,non-hisp,m,25-29,,0.0111,synthetic_seed
VA,2023,asian,non-hisp,m,30-34,,0.0123,synthetic_seed
VA,2023,asian,non-hisp,m,35-39,,0.01528,synthetic_seed
VA,2023,asian,non-hisp,m,40-44,,0.01506,synthetic_seed
VA,2023,asian,non-hisp,m,45-49,,0.00731,synthetic_seed
VA,2023,asian,non-hisp,m,50-54,,0.0068,synthetic_seed
VA,2023,asian,non-hisp,m,55-59,,0.00338,synthetic_seed
VA,2023,asian,non-hisp,m,60-64,,0.00259,synthetic_seed
VA,2023,asian,non-hisp,m,65-69,,0.00254,synthetic_seed
VA,2023,asian,non-hisp,m,70-74,,0.00319,synthetic_seed
VA,2023,asian,non-hisp,m,75-79,,0.00373,synthetic_seed
VA,2023,asian,non-hisp,m,80-84,,0.00291,synthetic_seed
VA,2023,asian,non-hisp,m,85+,,0.00274,synthetic_seed
VA,2023,asian,non-hisp,f,0-4,,0.00297,synthetic_seed
VA,2023,asian,non-hisp,f,5-9,,0.00257,synthetic_seed
VA,2023,asian,non-hisp,f,10-14,,0.00274,synthetic_seed
VA,2023,asian,non-hisp,f,15-19,,0.00682,synthetic_seed
VA,2023,asian,non-hisp,f,20-24,,0.01199,synthetic_seed
VA,2023,asian,non-hisp,f,25-29,,0.01412,synthetic_seed
VA,2023,asian,non-hisp,f,30-34,,0.01474,synthetic_seed
VA,2023,asian,non-hisp,f,35-39,,0.01388,synthetic_seed
VA,2023,asian,non-hisp,f,40-44,,0.01554,synthetic_seed
VA,2023,asian,non-hisp,f,45-49,,0.00649,synthetic_seed
VA,2023,asian,non-hisp,f,50-54,,0.00624,synthetic_seed
VA,2023,asian,non-hisp,f,55-59,,0.00288,synthetic_seed
VA,2023,asian,non-hisp,f,60-64,,0.00285,synthetic_seed
VA,2023,asian,non-hisp,f,65-69,,0.00217,synthetic_seed
VA,2023,asian,non-hisp,f,70-74,,0.0029,synthetic_seed
VA,2023,asian,non-hisp,f,75-79,,0.00294,synthetic_seed
VA,2023,asian,non-hisp,f,80-84,,0.00237,synthetic_seed
VA,2023,asian,non-hisp,f,85+,,0.00264,synthetic_seed
VA,2023,asian,hisp,m,0-4,,0.00282,synthetic_seed
VA,2023,asian,hisp,m,5-9,,0.00302,synthetic_seed
VA,2023,asian,hisp,m,10-14,,0.00266,synthetic_seed
VA,2023,asian,hisp,m,15-19,,0.0065,synthetic_seed
VA,2023,asian,hisp,m,20-24,,0.01607,synthetic_seed
VA,2023,asian,hisp,m,25-29,,0.014,synthetic_seed
VA,2023,asian,hisp,m,30-34,,0.01651,synthetic_seed
VA,2023,asian,hisp,m,35-39,,0.0129,synthetic_seed
VA,2023,asian,hisp,m,40-44,,0.01428,synthetic_seed
VA,2023,asian,hisp,m,45-49,,0.0076,synthetic_seed
VA,2023,asian,hisp,m,50-54,,0.00924,synthetic_seed
VA,2023,asian,hisp,m,55-59,,0.00252,synthetic_seed
VA,2023,asian,hisp,m,60-64,,0.00287,synthetic_seed
VA,2023,asian,hisp,m,65-69,,0.00313,synthetic_seed
VA,2023,asian,hisp,m,70-74,,0.00267,synthetic_seed
VA,2023,asian,hisp,m,75-79,,0.00296,synthetic_seed
VA,2023,asian,hisp,m,80-84,,0.00308,synthetic_seed
VA,2023,asian,hisp,m,85+,,0.00288,synthetic_seed
VA,2023,asian,hisp,f,0-4,,0.00222,synthetic_seed
VA,2023,asian,hisp,f,5-9,,0.00235,synthetic_seed
VA,2023,asian,hisp,f,10-14,,0.00289,synthetic_seed
VA,2023,asian,hisp,f,15-19,,0.00806,synthetic_seed
VA,2023,asian,hisp,f,20-24,,0.01337,synthetic_seed
VA,2023,asian,hisp,f,25-29,,0.01861,synthetic_seed
VA,2023,asian,hisp,f,30-34,,0.01662,synthetic_seed
VA,2023,asian,hisp,f,35-39,,0.01328,synthetic_seed
VA,2023,asian,hisp,f,40-44,,0.01783,synthetic_seed
VA,2023,asian,hisp,f,45-49,,0.00797,synthetic_seed
VA,2023,asian,hisp,f,50-54,,0.00699,synthetic_seed
VA,2023,asian,hisp,f,55-59,,0.00254,synthetic_seed
VA,2023,asian,hisp,f,60-64,,0.00287,synthetic_seed
VA,2023,asian,hisp,f,65-69,,0.00311,synthetic_seed
VA,2023,asian,hisp,f,70-74,,0.00272,synthetic_seed
VA,2023,asian,hisp,f,75-79,,0.00252,synthetic_seed
VA,2023,asian,hisp,f,80-84,,0.00264,synthetic_seed
VA,2023,asian,hisp,f,85+,,0.00299,synthetic_seed
VA,2023,other,non-hisp,m,0-4,,0.00249,synthetic_seed
VA,2023,other,non-hisp,m,5-9,,0.00245,synthetic_seed
VA,2023,other,non-hisp,m,10-14,,0.00323,synthetic_seed
VA,2023,other,non-hisp,m,15-19,,0.0081,synthetic_seed
VA,2023,other,non-hisp,m,20-24,,0.01613,synthetic_seed
VA,2023,other,non-hisp,m,25-29,,0.00872,synthetic_seed
VA,2023,other,non-hisp,m,30-34,,0.01246,synthetic_seed
VA,2023,other,non-hisp,m,35-39,,0.01214,synthetic_seed
VA,2023,other,non-hisp,m,40-44,,0.01335,synthetic_seed
VA,2023,other,non-hisp,m,45-49,,0.00716,synthetic_seed
VA,2023,other,non-hisp,m,50-54,,0.00828,synthetic_seed
VA,2023,other,non-hisp,m,55-59,,0.00264,synthetic_seed
VA,2023,other,non-hisp,m,60-64,,0.0037,synthetic_seed
VA,2023,other,non-hisp,m,65-69,,0.00221,synthetic_seed
VA,2023,other,non-hisp,m,70-74,,0.00235,synthetic_seed
VA,2023,other,non-hisp,m,75-79,,0.00276,synthetic_seed
VA,2023,other,non-hisp,m,80-84,,0.00284,synthetic_seed
VA,2023,other,non-hisp,m,85+,,0.00322,synthetic_seed
VA,2023,other,non-hisp,f,0-4,,0.00276,synthetic_seed
VA,2023,other,non-hisp,f,5-9,,0.00248,synthetic_seed
VA,2023,other,non-hisp,f,10-14,,0.00237,synthetic_seed
VA,2023,other,non-hisp,f,15-19,,0.00576,synthetic_seed
VA,2023,other,non-hisp,f,20-24,,0.01227,synthetic_seed
VA,2023,other,non-hisp,f,25-29,,0.01013,synthetic_seed
VA,2023,other,non-hisp,f,30-34,,0.01692,synthetic_seed
VA,2023,other,non-hisp,f,35-39,,0.01336,synthetic_seed
VA,2023,other,non-hisp,f,40-44,,0.0131,synthetic_seed
VA,2023,other,non-hisp,f,45-49,,0.00685,synthetic_seed
VA,2023,other,non-hisp,f,50-54,,0.00579,synthetic_seed
VA,2023,other,non-hisp,f,55-59,,0.00234,synthetic_seed
VA,2023,other,non-hisp,f,60-64,,0.00313,synthetic_seed
VA,2023,other,non-hisp,f,65-69,,0.00263,synthetic_seed
VA,2023,other,non-hisp,f,70-74,,0.00251,synthetic_seed
VA,2023,other,non-hisp,f,75-79,,0.0027,synthetic_seed
VA,2023,other,non-hisp,f,80-84,,0.00282,synthetic_seed
VA,2023,other,non-hisp,f,85+,,0.00276,synthetic_seed
VA,2023,other,hisp,m,0-4,,0.00359,synthetic_seed
VA,2023,other,hisp,m,5-9,,0.00291,synthetic_seed
VA,2023,other,hisp,m,10-14,,0.00252,synthetic_seed
VA,2023,other,hisp,m,15-19,,0.0064,synthetic_seed
VA,2023,other,hisp,m,20-24,,0.01538,synthetic_seed
VA,2023,other,hisp,m,25-29,,0.01677,synthetic_seed
VA,2023,other,hisp,m,30-34,,0.01401,synthetic_seed
VA,2023,other,hisp,m,35-39,,0.01321,synthetic_seed
VA,2023,other,hisp,m,40-44,,0.01732,synthetic_seed
VA,2023,other,hisp,m,45-49,,0.00547,synthetic_seed
VA,2023,other,hisp,m,50-54,,0.00623,synthetic_seed
VA,2023,other,hisp,m,55-59,,0.00245,synthetic_seed
VA,2023,other,hisp,m,60-64,,0.00314,synthetic_seed
VA,2023,other,hisp,m,65-69,,0.00236,synthetic_seed
VA,2023,other,hisp,m,70-74,,0.00292,synthetic_seed
VA,2023,other,hisp,m,75-79,,0.00252,synthetic_seed
VA,2023,other,hisp,m,80-84,,0.00275,synthetic_seed
VA,2023,other,hisp,m,85+,,0.00327,synthetic_seed
VA,2023,other,hisp,f,0-4,,0.0032,synthetic_seed
VA,2023,other,hisp,f,5-9,,0.0027,synthetic_seed
VA,2023,other,hisp,f,10-14,,0.00232,synthetic_seed
VA,2023,other,hisp,f,15-19,,0.00815,synthetic_seed
VA,2023,other,hisp,f,20-24,,0.01578,synthetic_seed
VA,2023,other,hisp,f,25-29,,0.01365,synthetic_seed
VA,2023,other,hisp,f,30-34,,0.01088,synthetic_seed
VA,2023,other,hisp,f,35-39,,0.01427,synthetic_seed
VA,2023,other,hisp,f,40-44,,0.01683,synthetic_seed
VA,2023,other,hisp,f,45-49,,0.0076,synthetic_seed
VA,2023,other,hisp,f,50-54,,0.00447,synthetic_seed
VA,2023,other,hisp,f,55-59,,0.00195,synthetic_seed
VA,2023,other,hisp,f,60-64,,0.00312,synthetic_seed
VA,2023,other,hisp,f,65-69,,0.00279,synthetic_seed
VA,2023,other,hisp,f,70-74,,0.00268,synthetic_seed
VA,2023,other,hisp,f,75-79,,0.00256,synthetic_seed
VA,2023,other,hisp,f,80-84,,0.00295,synthetic_seed
VA,2023,other,hisp,f,85+,,0.00233,synthetic_seed
WA,2023,white,non-hisp,m,0-4,,0.0042,synthetic_seed
WA,2023,white,non-hisp,m,5-9,,0.00407,synthetic_seed
WA,2023,white,non-hisp,m,10-14,,0.00405,synthetic_seed
WA,2023,white,non-hisp,m,15-19,,0.01127,synthetic_seed
WA,2023,white,non-hisp,m,20-24,,0.02092,synthetic_seed
WA,2023,white,non-hisp,m,25-29,,0.02111,synthetic_seed
WA,2023,white,non-hisp,m,30-34,,0.02274,synthetic_seed
WA,2023,white,non-hisp,m,35-39,,0.02269,synthetic_seed
WA,2023,white,non-hisp,m,40-44,,0.02522,synthetic_seed
WA,2023,white,non-hisp,m,45-49,,0.00978,synthetic_seed
WA,2023,white,non-hisp,m,50-54,,0.01383,synthetic_seed
WA,2023,white,non-hisp,m,55-59,,0.00493,synthetic_seed
WA,2023,white,non-hisp,m,60-64,,0.00316,synthetic_seed
WA,2023,white,non-hisp,m,65-69,,0.0037,synthetic_seed
WA,2023,white,non-hisp,m,70-74,,0.00376,synthetic_seed
WA,2023,white,non-hisp,m,75-79,,0.00403,synthetic_seed
WA,2023,white,non-hisp,m,80-84,,0.00367,synthetic_seed
WA,2023,white,non-hisp,m,85+,,0.00333,synthetic_seed
WA,2023,white,non-hisp,f,0-4,,0.00387,synthetic_seed
WA,2023,white,non-hisp,f,5-9,,0.00503,synthetic_seed
WA,2023,white,non-hisp,f,10-14,,0.00534,synthetic_seed
WA,2023,white,non-hisp,f,15-19,,0.01186,synthetic_seed
WA,2023,white,non-hisp,f,20-24,,0.02139,synthetic_seed
WA,2023,white,non-hisp,f,25-29,,0.0207,synthetic_seed
WA,2023,white,non-hisp,f,30-34,,0.02042,synthetic_seed
WA,2023,white,non-hisp,f,35-39,,0.02204,synthetic_seed
WA,2023,white,non-hisp,f,40-44,,0.02385,synthetic_seed
WA,2023,white,non-hisp,f,45-49,,0.00897,synthetic_seed
WA,2023,white,non-hisp,f,50-54,,0.00761,synthetic_seed
WA,2023,white,non-hisp,f,55-59,,0.0042,synthetic_seed
WA,2023,white,non-hisp,f,60-64,,0.00392,synthetic_seed
WA,2023,white,non-hisp,f,65-69,,0.00299,synthetic_seed
WA,2023,white,non-hisp,f,70-74,,0.00399,synthetic_seed
WA,2023,white,non-hisp,f,75-79,,0.00447,synthetic_seed
WA,2023,white,non-hisp,f,80-84,,0.00389,synthetic_seed
WA,2023,white,non-hisp,f,85+,,0.00401,synthetic_seed
WA,2023,white,hisp,m,0-4,,0.0047,synthetic_seed
WA,2023,white,hisp,m,5-9,,0.00502,synthetic_seed
WA,2023,white,hisp,m,10-14,,0.00318,synthetic_seed
WA,2023,white,hisp,m,15-19,,0.01212,synthetic_seed
WA,2023,white,hisp,m,20-24,,0.01879,synthetic_seed
WA,2023,white,hisp,m,25-29,,0.02229,synthetic_seed
WA,2023,white,hisp,m,30-34,,0.01323,synthetic_seed
WA,2023,white,hisp,m,35-39,,0.01985,synthetic_seed
WA,2023,white,hisp,m,40-44,,0.01566,synthetic_seed
WA,2023,white,hisp,m,45-49,,0.00766,synthetic_seed
WA,2023,white,hisp,m,50-54,,0.01025,synthetic_seed
WA,2023,white,hisp,m,55-59,,0.00474,synthetic_seed
WA,2023,white,hisp,m,60-64,,0.00385,synthetic_seed
WA,2023,white,hisp,m,65-69,,0.00344,synthetic_seed
WA,2023,white,hisp,m,70-74,,0.00396,synthetic_seed
WA,2023,white,hisp,m,75-79,,0.00424,synthetic_seed
WA,2023,white,hisp,m,80-84,,0.00435,synthetic_seed
WA,2023,white,hisp,m,85+,,0.00344,synthetic_seed
WA,2023,white,hisp,f,0-4,,0.00284,synthetic_seed
WA,2023,white,hisp,f,5-9,,0.00351,synthetic_seed
WA,2023,white,hisp,f,10-14,,0.00421,synthetic_seed
WA,2023,white,hisp,f,15-19,,0.0097,synthetic_seed
WA,2023,white,hisp,f,20-24,,0.0225,synthetic_seed
WA,2023,white,hisp,f,25-29,,0.01539,synthetic_seed
WA,2023,white,hisp,f,30-34,,0.02289,synthetic_seed
WA,2023,white,hisp,f,35-39,,0.02285,synthetic_seed
WA,2023,white,hisp,f,40-44,,0.01589,synthetic_seed
WA,2023,white,hisp,f,45-49,,0.00898,synthetic_seed
WA,2023,white,hisp,f,50-54,,0.00995,synthetic_seed
WA,2023,white,hisp,f,55-59,,0.00356,synthetic_seed
WA,2023,white,hisp,f,60-64,,0.00504,synthetic_seed
WA,2023,white,hisp,f,65-69,,0.00378,synthetic_seed
WA,2023,white,hisp,f,70-74,,0.00396,synthetic_seed
WA,2023,white,hisp,f,75-79,,0.00421,synthetic_seed
WA,2023,white,hisp,f,80-84,,0.00438,synthetic_seed
WA,2023,white,hisp,f,85+,,0.00394,synthetic_seed
WA,2023,black,non-hisp,m,0-4,,0.00346,synthetic_seed
WA,2023,black,non-hisp,m,5-9,,0.00368,synthetic_seed
WA,2023,black,non-hisp,m,10-14,,0.00419,synthetic_seed
WA,2023,black,non-hisp,m,15-19,,0.00846,synthetic_seed
WA,2023,black,non-hisp,m,20-24,,0.0215,synthetic_seed
WA,2023,black,non-hisp,m,25-29,,0.01628,synthetic_seed
WA,2023,black,non-hisp,m,30-34,,0.0185,synthetic_seed
WA,2023,black,non-hisp,m,35-39,,0.01895,synthetic_seed
WA,2023,black,non-hisp,m,40-44,,0.02669,synthetic_seed
WA,2023,black,non-hisp,m,45-49,,0.00829,synthetic_seed
WA,2023,black,non-hisp,m,50-54,,0.00875,synthetic_seed
WA,2023,black,non-hisp,m,55-59,,0.00356,synthetic_seed
WA,2023,black,non-hisp,m,60-64,,0.00441,synthetic_seed
WA,2023,black,non-hisp,m,65-69,,0.00397,synthetic_seed
WA,2023,black,non-hisp,m,70-74,,0.00452,synthetic_seed
WA,2023,black,non-hisp,m,75-79,,0.00421,synthetic_seed
WA,2023,black,non-hisp,m,80-84,,0.00306,synthetic_seed
WA,2023,black,non-hisp,m,85+,,0.00395,synthetic_seed
WA,2023,black,non-hisp,f,0-4,,0.0044,synthetic_seed
WA,2023,black,non-hisp,f,5-9,,0.0039,synthetic_seed
WA,2023,black,non-hisp,f,10-14,,0.00417,synthetic_seed
WA,2023,black,non-hisp,f,15-19,,0.00778,synthetic_seed
WA,2023,black,non-hisp,f,20-24,,0.01983,synthetic_seed
WA,2023,black,non-hisp,f,25-29,,0.01971,synthetic_seed
WA,2023,black,non-hisp,f,30-34,,0.01533,synthetic_seed
WA,2023,black,non-hisp,f,35-39,,0.02118,synthetic_seed
WA,2023,black,non-hisp,f,40-44,,0.01807,synthetic_seed
WA,2023,black,non-hisp,f,45-49,,0.0088,synthetic_seed
WA,2023,black,non-hisp,f,50-54,,0.01216,synthetic_seed
WA,2023,black,non-hisp,f,55-59,,0.00381,synthetic_seed
WA,2023,black,non-hisp,f,60-64,,0.00319,synthetic_seed
WA,2023,black,non-hisp,f,65-69,,0.00489,synthetic_seed
WA,2023,black,non-hisp,f,70-74,,0.00421,synthetic_seed
WA,2023,black,non-hisp,f,75-79,,0.00372,synthetic_seed
WA,2023,black,non-hisp,f,80-84,,0.00422,synthetic_seed
WA,2023,black,non-hisp,f,85+,,0.00413,synthetic_seed
WA,2023,black,hisp,m,0-4,,0.00359,synthetic_seed
WA,2023,black,hisp,m,5-9,,0.00454,synthetic_seed
WA,2023,black,hisp,m,10-14,,0.0044,synthetic_seed
WA,2023,black,hisp,m,15-19,,0.00992,synthetic_seed
WA,2023,black,hisp,m,20-24,,0.01927,synthetic_seed
WA,2023,black,hisp,m,25-29,,0.01831,synthetic_seed
WA,2023,black,hisp,m,30-34,,0.01518,synthetic_seed
WA,2023,black,hisp,m,35-39,,0.02179,synthetic_seed
WA,2023,black,hisp,m,40-44,,0.02226,synthetic_seed
WA,2023,black,hisp,m,45-49,,0.01093,synthetic_seed
WA,2023,black,hisp,m,50-54,,0.00898,synthetic_seed
WA,2023,black,hisp,m,55-59,,0.00262,synthetic_seed
WA,2023,black,hisp,m,60-64,,0.00296,synthetic_seed
WA,2023,black,hisp,m,65-69,,0.00273,synthetic_seed
WA,2023,black,hisp,m,70-74,,0.00497,synthetic_seed
WA,2023,black,hisp,m,75-79,,0.00358,synthetic_seed
WA,2023,black,hisp,m,80-84,,0.00426,synthetic_seed
WA,2023,black,hisp,m,85+,,0.00348,synthetic_seed
WA,2023,black,hisp,f,0-4,,0.00319,synthetic_seed
WA,2023,black,hisp,f,5-9,,0.0044,synthetic_seed
WA,2023,black,hisp,f,10-14,,0.00394,synthetic_seed
WA,2023,black,hisp,f,15-19,,0.00962,synthetic_seed
WA,2023,black,hisp,f,20-24,,0.01876,synthetic_seed
WA,2023,black,hisp,f,25-29,,0.02469,synthetic_seed
WA,2023,black,hisp,f,30-34,,0.02348,synthetic_seed
WA,2023,black,hisp,f,35-39,,0.01954,synthetic_seed
WA,2023,black,hisp,f,40-44,,0.02105,synthetic_seed
WA,2023,black,hisp,f,45-49,,0.00889,synthetic_seed
WA,2023,black,hisp,f,50-54,,0.01145,synthetic_seed
WA,2023,black,hisp,f,55-59,,0.00438,synthetic_seed
WA,2023,black,hisp,f,60-64,,0.00196,synthetic_seed
WA,2023,black,hisp,f,65-69,,0.00371,synthetic_seed
WA,2023,black,hisp,f,70-74,,0.00383,synthetic_seed
WA,2023,black,hisp,f,75-79,,0.00415,synthetic_seed
WA,2023,black,hisp,f,80-84,,0.00345,synthetic_seed
WA,2023,black,hisp,f,85+,,0.00434,synthetic_seed
WA,2023,asian,non-hisp,m,0-4,,0.003,synthetic_seed
WA,2023,asian,non-hisp,m,5-9,,0.00361,synthetic_seed
WA,2023,asian,non-hisp,m,10-14,,0.00483,synthetic_seed
WA,2023,asian,non-hisp,m,15-19,,0.01037,synthetic_seed
WA,2023,asian,non-hisp,m,20-24,,0.01833,synthetic_seed
WA,2023,asian,non-hisp,m,25-29,,0.02005,synthetic_seed
WA,2023,asian,non-hisp,m,30-34,,0.01945,synthetic_seed
WA,2023,asian,non-hisp,m,35-39,,0.01574,synthetic_seed
WA,2023,asian,non-hisp,m,40-44,,0.01597,synthetic_seed
WA,2023,asian,non-hisp,m,45-49,,0.01082,synthetic_seed
WA,2023,asian,non-hisp,m,50-54,,0.01103,synthetic_seed
WA,2023,asian,non-hisp,m,55-59,,0.00402,synthetic_seed
WA,2023,asian,non-hisp,m,60-64,,0.00371,synthetic_seed
WA,2023,asian,non-hisp,m,65-69,,0.00466,synthetic_seed
WA,2023,asian,non-hisp,m,70-74,,0.00412,synthetic_seed
WA,2023,asian,non-hisp,m,75-79,,0.00349,synthetic_seed
WA,2023,asian,non-hisp,m,80-84,,0.00378,synthetic_seed
WA,2023,asian,non-hisp,m,85+,,0.00494,synthetic_seed
WA,2023,asian,non-hisp,f,0-4,,0.00353,synthetic_seed
WA,2023,asian,non-hisp,f,5-9,,0.00463,synthetic_seed
WA,2023,asian,non-hisp,f,10-14,,0.00354,synthetic_seed
WA,2023,asian,non-hisp,f,15-19,,0.00923,synthetic_seed
WA,2023,asian,non-hisp,f,20-24,,0.02601,synthetic_seed
WA,2023,asian,non-hisp,f,25-29,,0.02561,synthetic_seed
WA,2023,asian,non-hisp,f,30-34,,0.01645,synthetic_seed
WA,2023,asian,non-hisp,f,35-39,,0.01906,synthetic_seed
WA,2023,asian,non-hisp,f,40-44,,0.02505,synthetic_seed
WA,2023,asian,non-hisp,f,45-49,,0.01043,synthetic_seed
WA,2023,asian,non-hisp,f,50-54,,0.01203,synthetic_seed
WA,2023,asian,non-hisp,f,55-59,,0.00286,synthetic_seed
WA,2023,asian,non-hisp,f,60-64,,0.00463,synthetic_seed
WA,2023,asian,non-hisp,f,65-69,,0.0039,synthetic_seed
WA,2023,asian,non-hisp,f,70-74,,0.0031,synthetic_seed
WA,2023,asian,non-hisp,f,75-79,,0.0037,synthetic_seed
WA,2023,asian,non-hisp,f,80-84,,0.00442,synthetic_seed
WA,2023,asian,non-hisp,f,85+,,0.00431,synthetic_seed
WA,2023,asian,hisp,m,0-4,,0.00383,synthetic_seed
WA,2023,asian,hisp,m,5-9,,0.00305,synthetic_seed
WA,2023,asian,hisp,m,10-14,,0.00394,synthetic_seed
WA,2023,asian,hisp,m,15-19,,0.01137,synthetic_seed
WA,2023,asian,hisp,m,20-24,,0.02035,synthetic_seed
WA,2023,asian,hisp,m,25-29,,0.02334,synthetic_seed
WA,2023,asian,hisp,m,30-34,,0.01954,synthetic_seed
WA,2023,asian,hisp,m,35-39,,0.02228,synthetic_seed
WA,2023,asian,hisp,m,40-44,,0.01711,synthetic_seed
WA,2023,asian,hisp,m,45-49,,0.01115,synthetic_seed
WA,2023,asian,hisp,m,50-54,,0.00981,synthetic_seed
WA,2023,asian,hisp,m,55-59,,0.00436,synthetic_seed
WA,2023,asian,hisp,m,60-64,,0.00282,synthetic_seed
WA,2023,asian,hisp,m,65-69,,0.00303,synthetic_seed
WA,2023,asian,hisp,m,70-74,,0.00409,synthetic_seed
WA,2023,asian,hisp,m,75-79,,0.0056,synthetic_seed
WA,2023,asian,hisp,m,80-84,,0.00454,synthetic_seed
WA,2023,asian,hisp,m,85+,,0.00419,synthetic_seed
WA,2023,asian,hisp,f,0-4,,0.00421,synthetic_seed
WA,2023,asian,hisp,f,5-9,,0.00401,synthetic_seed
WA,2023,asian,hisp,f,10-14,,0.00476,synthetic_seed
WA,2023,asian,hisp,f,15-19,,0.01064,synthetic_seed
WA,2023,asian,hisp,f,20-24,,0.01387,synthetic_seed
WA,2023,asian,hisp,f,25-29,,0.01807,synthetic_seed
WA,2023,asian,hisp,f,30-34,,0.02208,synthetic_seed
WA,2023,asian,hisp,f,35-39,,0.02068,synthetic_seed
WA,2023,asian,hisp,f,40-44,,0.028,synthetic_seed
WA,2023,asian,hisp,f,45-49,,0.01004,synthetic_seed
WA,2023,asian,hisp,f,50-54,,0.009,synthetic_seed
WA,2023,asian,hisp,f,55-59,,0.0039,synthetic_seed
WA,2023,asian,hisp,f,60-64,,0.00359,synthetic_seed
WA,2023,asian,hisp,f,65-69,,0.00377,synthetic_seed
WA,2023,asian,hisp,f,70-74,,0.00458,synthetic_seed
WA,2023,asian,hisp,f,75-79,,0.00339,synthetic_seed
